Entre com os valoes iniciais de cada população:
Parametros grama:
Parametros H1:
Parametros H2:
Parametros C1:
Parametros C2:
Iterações:
Parametros Vparam[0]: 1.000000
Parametros Vparam[1]: 1.000000
Parametros Vparam[2]: 1.000000
Parametros Vparam[3]: 1.000000
Parametros Vparam[4]: 1.000000
Parametros H1[0]: 1.000000
Parametros H1[1]: 1.000000
Parametros H1[2]: 1.000000
Parametros H1[3]: 1.000000
Parametros H2[0]: 1.000000
Parametros H2[1]: 1.000000
Parametros H2[2]: 1.000000
Parametros H2[3]: 1.000000
Parametros C1[0]: 1.000000
Parametros C1[1]: 1.000000
Parametros C1[2]: 1.000000
Parametros C1[3]: 1.000000
Parametros C1[4]: 1.000000
Parametros C2[0]: 100.000000
Parametros C2[1]: 1.000000
Parametros C2[2]: 1.000000
Parametros C2[3]: 1.000000
1, 1, 1, 1, 1 
0, 0, 0, 2, 0 
0, 0, 0, 0, 0 
0, 0, 0, 0, 0 
0, 0, 0, 0, 0 
0, 0, 0, 0, 0 
0, 0, 0, 0, 0 
0, 0, 0, 0, 0 
0, 0, 0, 0, 0 
0, 0, 0, 0, 0 
0, 0, 0, 0, 0 
0, 0, 0, 0, 0 
0, 0, 0, 0, 0 
0, 0, 0, 0, 0 
0, 0, 0, 0, 0 
0, 0, 0, 0, 0 
0, 0, 0, 0, 0 
0, 0, 0, 0, 0 
0, 0, 0, 0, 0 
0, 0, 0, 0, 0 
0, 0, 0, 0, 0 
0, 0, 0, 0, 0 
0, 0, 0, 0, 0 
0, 0, 0, 0, 0 
0, 0, 0, 0, 0 
0, 0, 0, 0, 0 
0, 0, 0, 0, 0 
0, 0, 0, 0, 0 
0, 0, 0, 0, 0 
0, 0, 0, 0, 0 
0, 0, 0, 0, 0 
0, 0, 0, 0, 0 
0, 0, 0, 0, 0 
0, 0, 0, 0, 0 
0, 0, 0, 0, 0 
0, 0, 0, 0, 0 
0, 0, 0, 0, 0 
0, 0, 0, 0, 0 
0, 0, 0, 0, 0 
0, 0, 0, 0, 0 
0, 0, 0, 0, 0 
0, 0, 0, 0, 0 
0, 0, 0, 0, 0 
0, 0, 0, 0, 0 
0, 0, 0, 0, 0 
0, 0, 0, 0, 0 
0, 0, 0, 0, 0 
0, 0, 0, 0, 0 
0, 0, 0, 0, 0 
0, 0, 0, 0, 0 
0, 0, 0, 0, 0 
0, 0, 0, 0, 0 
0, 0, 0, 0, 0 
0, 0, 0, 0, 0 
0, 0, 0, 0, 0 
0, 0, 0, 0, 0 
0, 0, 0, 0, 0 
0, 0, 0, 0, 0 
0, 0, 0, 0, 0 
0, 0, 0, 0, 0 
0, 0, 0, 0, 0 
0, 0, 0, 0, 0 
0, 0, 0, 0, 0 
0, 0, 0, 0, 0 
0, 0, 0, 0, 0 
0, 0, 0, 0, 0 
0, 0, 0, 0, 0 
0, 0, 0, 0, 0 
0, 0, 0, 0, 0 
0, 0, 0, 0, 0 
0, 0, 0, 0, 0 
0, 0, 0, 0, 0 
0, 0, 0, 0, 0 
0, 0, 0, 0, 0 
0, 0, 0, 0, 0 
0, 0, 0, 0, 0 
0, 0, 0, 0, 0 
0, 0, 0, 0, 0 
0, 0, 0, 0, 0 
0, 0, 0, 0, 0 
0, 0, 0, 0, 0 
0, 0, 0, 0, 0 
0, 0, 0, 0, 0 
0, 0, 0, 0, 0 
0, 0, 0, 0, 0 
0, 0, 0, 0, 0 
0, 0, 0, 0, 0 
0, 0, 0, 0, 0 
0, 0, 0, 0, 0 
0, 0, 0, 0, 0 
0, 0, 0, 0, 0 
0, 0, 0, 0, 0 
0, 0, 0, 0, 0 
0, 0, 0, 0, 0 
0, 0, 0, 0, 0 
0, 0, 0, 0, 0 
0, 0, 0, 0, 0 
0, 0, 0, 0, 0 
0, 0, 0, 0, 0 
0, 0, 0, 0, 0 
